373955212991795201	1	0	0	0	0
373956669518393344	1	0	0	0	0
373959734686412801	1	0	0	0	0
373975350742507520	1	0	0	0	0
373980362398900224	1	0	0	0	0
374016805469425664	1	0	0	0	0
374018502115749888	1	0	0	0	0
374026769071742977	1	0	0	0	0
374058145900818432	1	0	0	0	0
374058237017849857	1	0	0	0	0
374058351354585088	1	0	0	0	0
374058449190928385	1	0	0	0	0
374080286276874240	1	0	0	0	0
374116211346653184	1	0	0	0	0
374116377600475136	1	0	0	0	0
374117602056241153	1	0	0	0	0
374140841310179329	1	0	0	0	0
374155120897830912	1	0	0	0	0
374156300495912960	1	0	0	0	0
374163617337192448	1	0	0	0	0
374171561441628160	1	0	0	0	0
374174015864057856	1	0	0	0	0
374202041452613633	1	0	0	0	0
374202403178164224	1	0	0	0	0
374214685253718016	1	0	0	0	0
374224509642870786	1	0	0	0	0
374226235762958337	1	0	0	0	0
374228727003373568	1	0	0	0	0
374230746770472960	1	0	0	0	0
374236696448995328	1	0	0	0	0
374237431744434176	1	0	0	0	0
374237456909881345	1	0	0	0	0
374238039813283840	1	0	0	0	0
374239455248277505	1	0	0	0	0
374240938630983680	1	0	0	0	0
374250564168998912	1	0	0	0	0
374252069432987650	1	0	0	0	0
374252377144295424	1	0	0	0	0
374258469643493376	1	0	0	0	0
374266362236899328	1	0	0	0	0
374266389298569216	1	0	0	0	0
374266643725025281	1	0	0	0	0
374273061643898880	1	0	0	0	0
374275737940815873	1	0	0	0	0
374283474661679104	1	0	0	0	0
374284300230725632	1	0	0	0	0
374285768443047936	1	0	0	0	0
374288254276997120	1	0	0	0	0
374288689922191360	1	0	0	0	0
374288993133031424	1	0	0	0	0
374296481190014976	1	0	0	0	0
374304702395351040	1	0	0	0	0
374305128473702400	1	0	0	0	0
374312145397100544	1	0	0	0	0
374318790504243200	1	0	0	0	0
374341115261882368	1	0	0	0	0
374341568481603585	1	0	0	0	0
374348214545043456	1	0	0	0	0
374350431633145856	1	0	0	0	0
374354825297035264	1	0	0	0	0
374366444814757890	1	0	0	0	0
374371989374644224	1	0	0	0	0
374374739650674689	1	0	0	0	0
374377375775326208	1	0	0	0	0
374380030417068032	1	0	0	0	0
374383619013627904	1	0	0	0	0
374384176839266304	1	0	0	0	0
374384531458891776	1	0	0	0	0
374385339231899648	1	0	0	0	0
374388588567228416	1	0	0	0	0
374389848645595137	1	0	0	0	0
374393151315656704	1	0	0	0	0
374393990990143489	1	0	0	0	0
374398296069922816	1	0	0	0	0
374402302175481856	1	0	0	0	0
374409687128477696	1	0	0	0	0
374411927486623744	1	0	0	0	0
374421791764013056	1	0	0	0	0
374422309500895232	1	0	0	0	0
374423656484450304	1	0	0	0	0
374427334813552640	1	0	0	0	0
374427378321485824	1	0	0	0	0
374427596135493632	1	0	0	0	0
374434355541573632	1	0	0	0	0
374435575224217600	1	0	0	0	0
374442248361893888	1	0	0	0	0
374445943707271168	1	0	0	0	0
374445979401191424	1	0	0	0	0
374449708326223872	1	0	0	0	0
374450079727247360	1	0	0	0	0
374450118021234689	1	0	0	0	0
374452105299255296	1	0	0	0	0
374453986624954368	1	0	0	0	0
374454814484471808	1	0	0	0	0
374454874286460928	1	0	0	0	0
374457768507219968	1	0	0	0	0
374457914485792770	1	0	0	0	0
374458810938982400	1	0	0	0	0
374458943554482176	1	0	0	0	0
374459456848818176	1	0	0	0	0
374461176022724608	1	0	0	0	0
374462613435867136	1	0	0	0	0
374462887894327297	1	0	0	0	0
374464578257952769	1	0	0	0	0
374465845445296128	1	0	0	0	0
374470528146620416	1	0	0	0	0
374470663639404544	1	0	0	0	0
374470969869357056	1	0	0	0	0
374470994649698304	1	0	0	0	0
374471049712521216	1	0	0	0	0
374471167043588096	1	0	0	0	0
374471229232541696	1	0	0	0	0
374471242318749696	1	0	0	0	0
374471344915623936	1	0	0	0	0
374471365547421697	1	0	0	0	0
374471435734900736	1	0	0	0	0
374471565712183296	1	0	0	0	0
374471580912345088	1	0	0	0	0
374471583475052544	1	0	0	0	0
374471588264943617	1	0	0	0	0
374471694703788032	1	0	0	0	0
374471721245343745	1	0	0	0	0
374471746868355072	1	0	0	0	0
374471777725865984	1	0	0	0	0
374471794373033984	1	0	0	0	0
374471814975471616	1	0	0	0	0
374471943858450432	1	0	0	0	0
374471971230072832	1	0	0	0	0
374471994231631872	1	0	0	0	0
374472006604824576	1	0	0	0	0
374472056571969536	1	0	0	0	0
374472223014539264	1	0	0	0	0
374472278651576322	1	0	0	0	0
374472380401217536	1	0	0	0	0
374472462508900352	1	0	0	0	0
374472475406385152	1	0	0	0	0
374472477457387521	1	0	0	0	0
374472481983045632	1	0	0	0	0
374472523087626241	1	0	0	0	0
374472574496825345	1	0	0	0	0
374472586920337408	1	0	0	0	0
374472609393811456	1	0	0	0	0
374472611578646528	1	0	0	0	0
374472651453898753	1	0	0	0	0
374472763681300481	1	0	0	0	0
374472854999269376	1	0	0	0	0
374472865111744512	1	0	0	0	0
374472904010129408	1	0	0	0	0
374472969307033600	1	0	0	0	0
374473057517445120	1	0	0	0	0
374473079025856512	1	0	0	0	0
374473108251766784	1	0	0	0	0
374473142808240128	1	0	0	0	0
374473155827748864	1	0	0	0	0
374473188136083457	1	0	0	0	0
374473233661038592	1	0	0	0	0
374473295870959616	1	0	0	0	0
374473313633837056	1	0	0	0	0
374473343514071040	1	0	0	0	0
374473353798496256	1	0	0	0	0
374473412225560576	1	0	0	0	0
374473431414095872	1	0	0	0	0
374473499688976385	1	0	0	0	0
374473524020133888	1	0	0	0	0
374473586788282370	1	0	0	0	0
374473635836092416	1	0	0	0	0
374473682795917312	1	0	0	0	0
374473689703923713	1	0	0	0	0
374473901163954176	1	0	0	0	0
374473951436488704	1	0	0	0	0
374473958277402624	1	0	0	0	0
374474004192436224	1	0	0	0	0
374474051839741952	1	0	0	0	0
374474077617942528	1	0	0	0	0
374474095246581760	1	0	0	0	0
374474123860127744	1	0	0	0	0
374474125676654592	1	0	0	0	0
374474175269724160	1	0	0	0	0
374474178478366720	1	0	0	0	0
374474208929009664	1	0	0	0	0
374474235273416705	1	0	0	0	0
374474251505786880	1	0	0	0	0
374474286712750080	1	0	0	0	0
374474330672877570	1	0	0	0	0
374474377594544128	1	0	0	0	0
374474401158533120	1	0	0	0	0
374474476874121216	1	0	0	0	0
374474538152521729	1	0	0	0	0
374474593680883712	1	0	0	0	0
374474597502300160	1	0	0	0	0
374474729018519552	1	0	0	0	0
374474746479382528	1	0	0	0	0
374474754624733184	1	0	0	0	0
374474762690392064	1	0	0	0	0
374474855837863937	1	0	0	0	0
374474861269114880	1	0	0	0	0
374474863492489216	1	0	0	0	0
374474872279552000	1	0	0	0	0
374474905376800768	1	0	0	0	0
374474914247348225	1	0	0	0	0
374474954320142336	1	0	0	0	0
374475001707368448	1	0	0	0	0
374475014247940096	1	0	0	0	0
374475042005852160	1	0	0	0	0
374475162504019968	1	0	0	0	0
374475165934972928	1	0	0	0	0
374475172440711168	1	0	0	0	0
374475235593965568	1	0	0	0	0
374475258381623296	1	0	0	0	0
374475284885807104	1	0	0	0	0
374475384311398400	1	0	0	0	0
374475493103648768	1	0	0	0	0
374475596551561216	1	0	0	0	0
374475639794835459	1	0	0	0	0
374475672833380354	1	0	0	0	0
374475765284212736	1	0	0	0	0
374475831193526272	1	0	0	0	0
374475836159569921	1	0	0	0	0
374475864706011136	1	0	0	0	0
374475879075704832	1	0	0	0	0
374476010231578624	1	0	0	0	0
374476063138541568	1	0	0	0	0
374476067899068416	1	0	0	0	0
374476136103034880	1	0	0	0	0
374476150564585472	1	0	0	0	0
374476156982284288	1	0	0	0	0
374476183171117056	1	0	0	0	0
374476191115522048	1	0	0	0	0
374476193237848064	1	0	0	0	0
374476201777053696	1	0	0	0	0
374476231099830272	1	0	0	0	0
374476234404532224	1	0	0	0	0
374476314809757696	1	0	0	0	0
374476419641786368	1	0	0	0	0
374476432795131904	1	0	0	0	0
374476495722254337	1	0	0	0	0
374476502999367680	1	0	0	0	0
374476571165618176	1	0	0	0	0
374476591067185152	1	0	0	0	0
374476598344302593	1	0	0	0	0
374476629197590528	1	0	0	0	0
374476645156913152	1	0	0	0	0
374476650769285120	1	0	0	0	0
374476659497263106	1	0	0	0	0
374476669840789504	1	0	0	0	0
374476785246683136	1	0	0	0	0
374476843950149632	1	0	0	0	0
374476864472887296	1	0	0	0	0
374476867828338688	1	0	0	0	0
374476900892041216	1	0	0	0	0
374476935474057217	1	0	0	0	0
374476958639222785	1	0	0	0	0
374476963484008448	1	0	0	0	0
374477046153744384	1	0	0	0	0
374477150146949120	1	0	0	0	0
374477196788002816	1	0	0	0	0
374477231197663232	1	0	0	0	0
374477246536224768	1	0	0	0	0
374477284263989248	1	0	0	0	0
374477288114774016	1	0	0	0	0
374477296532324352	1	0	0	0	0
374477410797756417	1	0	0	0	0
374477429261475840	1	0	0	0	0
374477442129219585	1	0	0	0	0
374477545980182528	1	0	0	0	0
374477612749291520	1	0	0	0	0
374477640415313920	1	0	0	0	0
374477681280446464	1	0	0	0	0
374477684036091905	1	0	0	0	0
374477690096472064	1	0	0	0	0
374477720123498496	1	0	0	0	0
374477793263767552	1	0	0	0	0
374477842353897474	1	0	0	0	0
374477877879648256	1	0	0	0	0
374477929285050368	1	0	0	0	0
374477965582548992	1	0	0	0	0
374477976148406272	1	0	0	0	0
374477999459942401	1	0	0	0	0
374478045903478784	1	0	0	0	0
374478117349621760	1	0	0	0	0
374478184839774208	1	0	0	0	0
374478217060442112	1	0	0	0	0
374478461374435328	1	0	0	0	0
374478497558720512	1	0	0	0	0
374478507247931392	1	0	0	0	0
374478555440508928	1	0	0	0	0
374478562633338881	1	0	0	0	0
374478596976693248	1	0	0	0	0
374478641964396545	1	0	0	0	0
374478648432005121	1	0	0	0	0
374478673698504705	1	0	0	0	0
374478706703478784	1	0	0	0	0
374478777050349568	1	0	0	0	0
374478816325804033	1	0	0	0	0
374478829898567680	1	0	0	0	0
374478854363963393	1	0	0	0	0
374478928414380032	1	0	0	0	0
374478987575046145	1	0	0	0	0
374479008194240512	1	0	0	0	0
374479040843091968	1	0	0	0	0
374479056063823872	1	0	0	0	0
374479086262824961	1	0	0	0	0
374479090817847296	1	0	0	0	0
374479131502993408	1	0	0	0	0
374479158459772928	1	0	0	0	0
374479163731628032	1	0	0	0	0
374479198720495616	1	0	0	0	0
374479214738944000	1	0	0	0	0
374479229108248576	1	0	0	0	0
374479230819512321	1	0	0	0	0
374479237668823040	1	0	0	0	0
374479287870832640	1	0	0	0	0
374479319852417024	1	0	0	0	0
374479420121444352	1	0	0	0	0
374479480246763520	1	0	0	0	0
374479489423933440	1	0	0	0	0
374479494045650944	1	0	0	0	0
374479583547899904	1	0	0	0	0
374479585322094592	1	0	0	0	0
374479617827946496	1	0	0	0	0
374479641836150784	1	0	0	0	0
374479685943853056	1	0	0	0	0
374479692889214976	1	0	0	0	0
374479812196581376	1	0	0	0	0
374479833482293248	1	0	0	0	0
374479882966683648	1	0	0	0	0
374479883079921665	1	0	0	0	0
374479915200315392	1	0	0	0	0
374480111925350400	1	0	0	0	0
374480142715719680	1	0	0	0	0
374480212039573504	1	0	0	0	0
374480221619372032	1	0	0	0	0
374480221875216384	1	0	0	0	0
374480230448386048	1	0	0	0	0
374480272085250048	1	0	0	0	0
374480329790074880	1	0	0	0	0
374480355115679744	1	0	0	0	0
374480391979036672	1	0	0	0	0
374480396496678912	1	0	0	0	0
374480463751958528	1	0	0	0	0
374480476914057216	1	0	0	0	0
374480482626326529	1	0	0	0	0
374480504285720576	1	0	0	0	0
374480528692748288	1	0	0	0	0
374480635773321216	1	0	0	0	0
374480692257648642	1	0	0	0	0
374480782225469440	1	0	0	0	0
374480803243106304	1	0	0	0	0
374480862655438848	1	0	0	0	0
374480902078070784	1	0	0	0	0
374480923594457088	1	0	0	0	0
374480949183934464	1	0	0	0	0
374480972223242242	1	0	0	0	0
374480983879585793	1	0	0	0	0
374481030352076801	1	0	0	0	0
374481073906139136	1	0	0	0	0
374481096135565312	1	0	0	0	0
374481127047569409	1	0	0	0	0
374481173982220288	1	0	0	0	0
374481205028081664	1	0	0	0	0
374481205833768960	1	0	0	0	0
374481227551502337	1	0	0	0	0
374481273555021824	1	0	0	0	0
374481305406169088	1	0	0	0	0
374481344304123905	1	0	0	0	0
374481352806391808	1	0	0	0	0
374481434469494785	1	0	0	0	0
374481461237538816	1	0	0	0	0
374481464823279616	1	0	0	0	0
374481509560111104	1	0	0	0	0
374481593479352320	1	0	0	0	0
374481609635799040	1	0	0	0	0
374481660667895809	1	0	0	0	0
374481691148312576	1	0	0	0	0
374481700425711616	1	0	0	0	0
374481743400951808	1	0	0	0	0
374481808169005056	1	0	0	0	0
374481810303885312	1	0	0	0	0
374481812221100032	1	0	0	0	0
374481831221284864	1	0	0	0	0
374481853253943296	1	0	0	0	0
374481876393549824	1	0	0	0	0
374481882282340352	1	0	0	0	0
374481891669577728	1	0	0	0	0
374481907859607552	1	0	0	0	0
374481997978025985	1	0	0	0	0
374482008371896320	1	0	0	0	0
374482059085230080	1	0	0	0	0
374482081574699008	1	0	0	0	0
374482102336897024	1	0	0	0	0
374482165402468352	1	0	0	0	0
374482197429772288	1	0	0	0	0
374482329554542592	1	0	0	0	0
374482351809896448	1	0	0	0	0
374482355471540224	1	0	0	0	0
374482393341902848	1	0	0	0	0
374482412774121472	1	0	0	0	0
374482463353241600	1	0	0	0	0
374482516100395008	1	0	0	0	0
374482555199705088	1	0	0	0	0
374482560698818560	1	0	0	0	0
374482571385516032	1	0	0	0	0
374482637928550400	1	0	0	0	0
374482658920648704	1	0	0	0	0
374482728768376833	1	0	0	0	0
374482730849148928	1	0	0	0	0
374482789821083648	1	0	0	0	0
374482817805463552	1	0	0	0	0
374482838856290305	1	0	0	0	0
374482859392000000	1	0	0	0	0
374483121153912832	1	0	0	0	0
374483126036484096	1	0	0	0	0
374483138161803264	1	0	0	0	0
374483175461756929	1	0	0	0	0
374483352239505408	1	0	0	0	0
374483357859475456	1	0	0	0	0
374483385437016064	1	0	0	0	0
374483525665181696	1	0	0	0	0
374483596121079808	1	0	0	0	0
374483643646767104	1	0	0	0	0
374483718968061952	1	0	0	0	0
374483846911119360	1	0	0	0	0
374483870059487232	1	0	0	0	0
374483877063962624	1	0	0	0	0
374483883271536640	1	0	0	0	0
374483917467705344	1	0	0	0	0
374483917803237376	1	0	0	0	0
374483933783941120	1	0	0	0	0
374483960060841984	1	0	0	0	0
374483974263164928	1	0	0	0	0
374483990591193088	1	0	0	0	0
374484027203268608	1	0	0	0	0
374484194853789696	1	0	0	0	0
374484208108195841	1	0	0	0	0
374484244850290688	1	0	0	0	0
374484294493691905	1	0	0	0	0
374484309672869888	1	0	0	0	0
374484377188569089	1	0	0	0	0
374484411225362433	1	0	0	0	0
374484412169469952	1	0	0	0	0
374484421552123904	1	0	0	0	0
374484445522558976	1	0	0	0	0
374484447313530880	1	0	0	0	0
374484488048238592	1	0	0	0	0
374484522357641216	1	0	0	0	0
374484560026693632	1	0	0	0	0
374484604486311936	1	0	0	0	0
374484654277296128	1	0	0	0	0
374484656755703809	1	0	0	0	0
374484657426792448	1	0	0	0	0
374484664536158209	1	0	0	0	0
374484669338624000	1	0	0	0	0
374484698019684352	1	0	0	0	0
374484708337680384	1	0	0	0	0
374484829594980352	1	0	0	0	0
374484884800012288	1	0	0	0	0
374484901514334208	1	0	0	0	0
374484909038903296	1	0	0	0	0
374484940832133120	1	0	0	0	0
374484996179783680	1	0	0	0	0
374485048466366464	1	0	0	0	0
374485057726988289	1	0	0	0	0
374485062185545728	1	0	0	0	0
374485066119782401	1	0	0	0	0
374485107286892544	1	0	0	0	0
374485127113367552	1	0	0	0	0
374485218469482496	1	0	0	0	0
374485283569270784	1	0	0	0	0
374485320336568320	1	0	0	0	0
374485335897419776	1	0	0	0	0
374485352477491200	1	0	0	0	0
374485413810798592	1	0	0	0	0
374485478076350464	1	0	0	0	0
374485522137485312	1	0	0	0	0
374485574087761920	1	0	0	0	0
374485720041553920	1	0	0	0	0
374485973947543553	1	0	0	0	0
374485988841496576	1	0	0	0	0
374486100842389504	1	0	0	0	0
374486171973586944	1	0	0	0	0
374486314483453952	1	0	0	0	0
374486392341921792	1	0	0	0	0
374486489897242624	1	0	0	0	0
374486552162095104	1	0	0	0	0
374486561376571392	1	0	0	0	0
374486590623858688	1	0	0	0	0
374486732655190017	1	0	0	0	0
374486768331939840	1	0	0	0	0
374486840427819008	1	0	0	0	0
374486871415332864	1	0	0	0	0
374486929125146624	1	0	0	0	0
374486952075997184	1	0	0	0	0
374487018342203392	1	0	0	0	0
374487023492812800	1	0	0	0	0
374487025732161536	1	0	0	0	0
374487039808638976	1	0	0	0	0
374487078656294913	1	0	0	0	0
374487279240093696	1	0	0	0	0
374487391399976960	1	0	0	0	0
374487409422909440	1	0	0	0	0
374487507120840704	1	0	0	0	0
374487515610103809	1	0	0	0	0
374487667078991872	1	0	0	0	0
374487680102313984	1	0	0	0	0
374487681277104129	1	0	0	0	0
374487744787255296	1	0	0	0	0
374487818027823106	1	0	0	0	0
374487872495431680	1	0	0	0	0
374487874105655296	1	0	0	0	0
374487932481974272	1	0	0	0	0
374488007971069954	1	0	0	0	0
374488011360448512	1	0	0	0	0
374488097343303681	1	0	0	0	0
374488127118655488	1	0	0	0	0
374488162019844096	1	0	0	0	0
374488201777250304	1	0	0	0	0
374488227911958530	1	0	0	0	0
374488271231156224	1	0	0	0	0
374488379661889537	1	0	0	0	0
374488392290947073	1	0	0	0	0
374488439930224640	1	0	0	0	0
374488621954248704	1	0	0	0	0
374488671291846656	1	0	0	0	0
374488708319166464	1	0	0	0	0
374488870487744512	1	0	0	0	0
374488871410487296	1	0	0	0	0
374488984744779776	1	0	0	0	0
374488997009313792	1	0	0	0	0
374489047814504450	1	0	0	0	0
374489063283122176	1	0	0	0	0
374489081168023552	1	0	0	0	0
374489092098371584	1	0	0	0	0
374489092668813312	1	0	0	0	0
374489145248202752	1	0	0	0	0
374489173887303680	1	0	0	0	0
374489307265785856	1	0	0	0	0
374489568692953088	1	0	0	0	0
374489607494443008	1	0	0	0	0
374489671545286658	1	0	0	0	0
374489691052994560	1	0	0	0	0
374489719024799745	1	0	0	0	0
374489730315845632	1	0	0	0	0
374489740990369792	1	0	0	0	0
374489813061099522	1	0	0	0	0
374489843730243584	1	0	0	0	0
374489872268275712	1	0	0	0	0
374489934364545024	1	0	0	0	0
374489941247401985	1	0	0	0	0
374489943558471680	1	0	0	0	0
374489977712685056	1	0	0	0	0
374490026861555713	1	0	0	0	0
374490078070185984	1	0	0	0	0
374490096927391746	1	0	0	0	0
374490161104830464	1	0	0	0	0
374490258559082497	1	0	0	0	0
374490321662377985	1	0	0	0	0
374490324548067328	1	0	0	0	0
374490325764411392	1	0	0	0	0
374490329371926528	1	0	0	0	0
374490352775733248	1	0	0	0	0
374490414461382656	1	0	0	0	0
374490418022338560	1	0	0	0	0
374490419926540288	1	0	0	0	0
374490496111886336	1	0	0	0	0
374490524272447489	1	0	0	0	0
374490640563728384	1	0	0	0	0
374490671425409024	1	0	0	0	0
374490692103323648	1	0	0	0	0
374490705546067969	1	0	0	0	0
374490741969387520	1	0	0	0	0
374490743315783681	1	0	0	0	0
374490768721080320	1	0	0	0	0
374490774949224448	1	0	0	0	0
374490867513688064	1	0	0	0	0
374490898425327616	1	0	0	0	0
374490939986698240	1	0	0	0	0
374490970902904832	1	0	0	0	0
374491114851422208	1	0	0	0	0
374491123076452352	1	0	0	0	0
374491278018633728	1	0	0	0	0
374491288412119040	1	0	0	0	0
374491306250092544	1	0	0	0	0
374491388689530880	1	0	0	0	0
374491484680359936	1	0	0	0	0
374491488895250432	1	0	0	0	0
374491544813703168	1	0	0	0	0
374491550476427265	1	0	0	0	0
374491578641154048	1	0	0	0	0
374491663168589825	1	0	0	0	0
374491676611715072	1	0	0	0	0
374491714502672384	1	0	0	0	0
374491724653293568	1	0	0	0	0
374491805074878464	1	0	0	0	0
374492001229500416	1	0	0	0	0
374492011551674369	1	0	0	0	0
374492071841001472	1	0	0	0	0
374492232872886272	1	0	0	0	0
374492232952582144	1	0	0	0	0
374492270743257088	1	0	0	0	0
374492275864510464	1	0	0	0	0
374492357963837440	1	0	0	0	0
374492389895065601	1	0	0	0	0
374492406294798336	1	0	0	0	0
374492435235102720	1	0	0	0	0
374492524129165313	1	0	0	0	0
374492565795790848	1	0	0	0	0
374492578244468736	1	0	0	0	0
374492731873058816	1	0	0	0	0
374492744527249408	1	0	0	0	0
374492748029493250	1	0	0	0	0
374492774265278464	1	0	0	0	0
374492829583937536	1	0	0	0	0
374493096148746240	1	0	0	0	0
374493113714081792	1	0	0	0	0
374493135071477762	1	0	0	0	0
374493168693043200	1	0	0	0	0
374493220665065472	1	0	0	0	0
374493227627597824	1	0	0	0	0
374493274603405313	1	0	0	0	0
374493548215029761	1	0	0	0	0
374493616330141696	1	0	0	0	0
374493630741753856	1	0	0	0	0
374493666884087809	1	0	0	0	0
374493737121873922	1	0	0	0	0
374493753668820992	1	0	0	0	0
374493770764406786	1	0	0	0	0
374493875966332928	1	0	0	0	0
374493885986131968	1	0	0	0	0
374493946396672001	1	0	0	0	0
374494023035404288	1	0	0	0	0
374494034703564800	1	0	0	0	0
374494048502816768	1	0	0	0	0
374494231454179328	1	0	0	0	0
374494281773236224	1	0	0	0	0
374494497146564608	1	0	0	0	0
374494550582374400	1	0	0	0	0
374494602964643840	1	0	0	0	0
374494640646651904	1	0	0	0	0
374494644341850112	1	0	0	0	0
374494676385935360	1	0	0	0	0
374494688449163264	1	0	0	0	0
374494742559461376	1	0	0	0	0
374494781776228352	1	0	0	0	0
374494836390236163	1	0	0	0	0
374494838684536832	1	0	0	0	0
374495014283661312	1	0	0	0	0
374495055643303937	1	0	0	0	0
374495073637240833	1	0	0	0	0
374495081149263872	1	0	0	0	0
374495092054446080	1	0	0	0	0
374495117593153536	1	0	0	0	0
374495155442548736	1	0	0	0	0
374495364705161216	1	0	0	0	0
374495385466585088	1	0	0	0	0
374495394232688640	1	0	0	0	0
374495404064137217	1	0	0	0	0
374495404835880960	1	0	0	0	0
374495414478573568	1	0	0	0	0
374495416261570560	1	0	0	0	0
374495440495853568	1	0	0	0	0
374495488655253504	1	0	0	0	0
374495526261387264	1	0	0	0	0
374495593885728769	1	0	0	0	0
374495625649221632	1	0	0	0	0
374495648986697728	1	0	0	0	0
374495667168632832	1	0	0	0	0
374495703705219073	1	0	0	0	0
374495720843145216	1	0	0	0	0
374495797271740416	1	0	0	0	0
374495807614894080	1	0	0	0	0
374495809133637632	1	0	0	0	0
374495809888194560	1	0	0	0	0
374495813667282944	1	0	0	0	0
374495840036851712	1	0	0	0	0
374495877026820097	1	0	0	0	0
374495915627003904	1	0	0	0	0
374495919586418688	1	0	0	0	0
374496004755562497	1	0	0	0	0
374496008622714880	1	0	0	0	0
374496013962461184	1	0	0	0	0
374496061068677120	1	0	0	0	0
374496076851867649	1	0	0	0	0
374496098234023936	1	0	0	0	0
374496124973117440	1	0	0	0	0
374496283886501888	1	0	0	0	0
374496304619335681	1	0	0	0	0
374496369077018624	1	0	0	0	0
374496407400775680	1	0	0	0	0
374496423187709952	1	0	0	0	0
374496427235237889	1	0	0	0	0
374496526229602304	1	0	0	0	0
374496541081210881	1	0	0	0	0
374496548106686464	1	0	0	0	0
374496549491179520	1	0	0	0	0
374496594072051713	1	0	0	0	0
374496606802173952	1	0	0	0	0
374496636006719488	1	0	0	0	0
374496645788205056	1	0	0	0	0
374496647725985792	1	0	0	0	0
374496746086232064	1	0	0	0	0
374496892660363264	1	0	0	0	0
374496896347152386	1	0	0	0	0
374496907353395200	1	0	0	0	0
374496909173334016	1	0	0	0	0
374496947836424192	1	0	0	0	0
374496952110813184	1	0	0	0	0
374496954576695296	1	0	0	0	0
